Date,Open,High,Low,Close,Adj Close,Volume
2020-04-16,505.000000,512.900024,496.950012,500.450012,500.450012,340093
2020-04-17,513.000000,513.000000,498.399994,502.250000,502.250000,306709
2020-04-20,506.649994,507.000000,487.250000,490.399994,490.399994,478744
2020-04-21,480.000000,503.899994,479.000000,500.850006,500.850006,377661
2020-04-22,512.549988,516.000000,492.299988,501.250000,501.250000,359609
2020-04-23,503.399994,507.100006,491.149994,495.649994,495.649994,502996
2020-04-24,494.049988,499.000000,484.750000,494.350006,494.350006,191326
2020-04-27,499.500000,502.000000,491.700012,494.549988,494.549988,337723
2020-04-28,497.000000,497.000000,484.049988,485.700012,485.700012,1348453
2020-04-29,493.799988,498.399994,487.549988,496.250000,496.250000,194428
2020-04-30,503.700012,515.799988,495.649994,514.349976,514.349976,434683
2020-05-04,510.000000,540.049988,499.000000,532.299988,532.299988,975688
2020-05-05,539.950012,553.500000,526.049988,527.849976,527.849976,856677
2020-05-06,533.000000,551.349976,530.799988,546.049988,546.049988,726696
2020-05-07,546.799988,546.799988,524.599976,527.799988,527.799988,327050
2020-05-08,539.849976,545.849976,528.500000,530.000000,530.000000,312522
2020-05-11,535.000000,548.400024,533.000000,536.099976,536.099976,280942
2020-05-12,535.000000,563.700012,531.000000,559.650024,559.650024,598958
2020-05-13,569.849976,569.849976,549.400024,555.750000,555.750000,458271
2020-05-14,551.500000,562.549988,535.049988,539.650024,539.650024,309771
2020-05-15,547.700012,557.000000,540.000000,554.099976,554.099976,275729
2020-05-18,558.000000,559.150024,535.049988,539.500000,539.500000,500496
2020-05-19,559.000000,603.000000,556.700012,599.150024,599.150024,2110314
2020-05-20,604.000000,611.700012,588.650024,594.049988,594.049988,1168387
2020-05-21,590.099976,604.650024,585.299988,594.250000,594.250000,545049
2020-05-22,595.500000,597.200012,587.099976,593.000000,593.000000,411401
2020-05-26,573.500000,576.000000,557.650024,559.150024,559.150024,172648871
2020-05-27,561.049988,565.400024,554.000000,563.000000,563.000000,684764
2020-05-28,565.500000,567.900024,556.200012,562.700012,562.700012,435791
2020-05-29,557.000000,564.000000,544.000000,552.400024,552.400024,4877808
2020-06-01,560.000000,561.599976,550.200012,559.049988,559.049988,800454
2020-06-02,563.099976,572.099976,556.250000,558.000000,558.000000,863673
2020-06-03,566.500000,567.599976,549.700012,551.700012,551.700012,507222
2020-06-04,553.549988,585.000000,549.799988,573.150024,573.150024,818083
2020-06-05,590.000000,590.000000,567.700012,584.900024,584.900024,1513499
